,ts_code,trade_date,close,open,high,low,vol,amount
42,000001.SH,20181130,2588.1875,2580.8424,2617.5479,2555.3223,70043420800.0,571655421240.8
41,000001.SH,20181207,2605.8876,2647.1319,2666.0784,2599.2775,78065821200.0,692526040489.2
40,000001.SH,20181214,2593.7407,2589.194,2645.8367,2576.2424,61470293700.0,529671554311.5
39,000001.SH,20181221,2516.2506,2587.2632,2599.1479,2498.6937,57829611300.0,500846165586.5
38,000001.SH,20181228,2493.8962,2506.7372,2532.0022,2462.8448,60146213400.0,512977090641.8
37,000001.SH,20190104,2514.8682,2497.8805,2515.316,2440.9066,40320717700.0,343814036474.6
36,000001.SH,20190111,2553.8313,2528.6987,2574.4079,2515.5083,83661054700.0,684772803239.0
35,000001.SH,20190118,2596.0056,2553.3284,2598.8836,2532.4333,80762790400.0,659311269751.0
34,000001.SH,20190125,2601.7234,2599.0575,2618.9801,2569.7004,76082575800.0,635002453212.0
33,000001.SH,20190201,2618.2323,2615.7118,2630.3183,2559.982,70935616700.0,592854489280.0
32,000001.SH,20190215,2682.385,2613.1742,2729.455,2613.1742,97583566100.0,841328143666.0
31,000001.SH,20190222,2804.2262,2699.8171,2804.2262,2699.8171,139458618500.0,1194304313053.0
30,000001.SH,20190301,2994.005,2838.3896,2997.4882,2838.3896,226518581200.0,1976327216296.0
29,000001.SH,20190308,2969.8614,3015.9427,3129.9395,2969.5815,266647086800.0,2400173985075.0
28,000001.SH,20190315,3021.7512,2969.0802,3093.3913,2963.5834,210494874900.0,2043644208020.0
27,000001.SH,20190322,3104.1487,3027.8012,3125.0192,3009.5071,188636307200.0,1861599971365.0
26,000001.SH,20190329,3090.758,3058.8016,3093.0329,2987.7717,168835655600.0,1688150618307.0
25,000001.SH,20190404,3246.5714,3111.6619,3254.1401,3111.6619,181285997800.0,1860526443216.9
24,000001.SH,20190412,3188.6256,3271.2722,3288.4531,3168.0421,189164368300.0,1931967714629.0
23,000001.SH,20190419,3270.7973,3233.4583,3275.3335,3153.2062,170500827900.0,1708982748250.0
22,000001.SH,20190426,3086.3989,3278.4906,3279.4894,3085.8049,156320374100.0,1546287819006.8
21,000001.SH,20190430,3078.3389,3090.6331,3107.7605,3050.0261,51441740300.0,514561408106.7
20,000001.SH,20190510,2939.2106,2984.7273,2986.5399,2838.3847,129413249800.0,1250296495684.9
19,000001.SH,20190517,2882.2962,2905.067,2956.7832,2872.8336,116558228000.0,1104188472505.2
18,000001.SH,20190524,2852.9948,2874.8011,2919.2373,2838.453,98543216800.0,951176720393.4
17,000001.SH,20190531,2898.6961,2851.2809,2934.9768,2833.0363,101997964900.0,1012263526521.7
16,000001.SH,20190606,2827.7978,2901.7424,2920.8292,2822.1853,76303255300.0,729243626772.7
15,000001.SH,20190614,2881.9743,2833.0145,2927.4303,2824.3554,109576107600.0,1026085089017.5
14,000001.SH,20190621,3001.9802,2880.4226,3010.349,2874.3129,111041262500.0,1070603131884.2
13,000001.SH,20190628,2978.8784,3004.2891,3012.826,2948.9907,100547124300.0,1020328731049.7
12,000001.SH,20190705,3011.0588,3024.6238,3048.4839,2990.9247,102882779200.0,1080212899169.3
11,000001.SH,20190712,2930.5462,2997.8067,2997.8067,2905.809,77362269100.0,796156771497.1
10,000001.SH,20190719,2924.2006,2921.546,2955.0003,2886.6993,74844514500.0,767622608026.0
9,000001.SH,20190726,2944.541,2925.7882,2948.3261,2879.69,75025900300.0,865355935364.3
8,000001.SH,20190802,2867.8376,2943.918,2965.632,2851.4402,74463891200.0,870356394220.6
7,000001.SH,20190809,2774.7532,2854.578,2863.6891,2733.9242,85403975900.0,977872929861.1
6,000001.SH,20190816,2823.8238,2781.9816,2840.3164,2756.8341,70784907500.0,850235563154.6
5,000001.SH,20190823,2897.4253,2835.5181,2902.4563,2829.8542,87160658000.0,1002283135870.3
4,000001.SH,20190830,2886.2365,2851.0158,2919.6444,2849.2381,93370809300.0,1044925351796.7
3,000001.SH,20190906,2999.6013,2886.9418,3015.8443,2883.6823,113954867100.0,1300845956079.9
2,000001.SH,20190912,3031.2351,3023.778,3033.473,3004.2152,91019676200.0,1049523864082.0
1,000001.SH,20190920,3006.4467,3041.922,3042.9284,2970.5704,95809963600.0,1086731969223.6
0,000001.SH,20190927,2932.167,2998.3995,3002.8967,2920.93,82242366400.0,978747674049.9
