,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
521,399001.SZ,20170808,10496.2456,10448.8711,10516.6081,10437.8509,10451.0833,45.1623,0.4321,229013342.0,271236813.7
520,399001.SZ,20170809,10544.5894,10487.7672,10548.0616,10455.2744,10496.2456,48.3438,0.4606,213354598.0,259493162.0
519,399001.SZ,20170810,10480.6413,10525.1478,10582.1628,10417.0853,10544.5894,-63.9481,-0.6065,218979910.0,272100959.8
518,399001.SZ,20170811,10291.3465,10407.3345,10459.9105,10281.6314,10480.6413,-189.2948,-1.8061,223525987.0,269055048.8
517,399001.SZ,20170814,10519.8035,10308.9663,10519.8035,10308.9663,10291.3465,228.457,2.2199,202632800.0,263032067.4
516,399001.SZ,20170815,10559.7779,10527.5355,10559.7779,10502.5207,10519.8035,39.9744,0.38,190194917.0,250596928.0
515,399001.SZ,20170816,10600.7792,10550.4245,10625.3364,10504.0728,10559.7779,41.0013,0.3883,217126112.0,290284324.0
514,399001.SZ,20170817,10653.7301,10601.648,10658.1586,10583.3986,10600.7792,52.9509,0.4995,223714450.0,296957754.4
513,399001.SZ,20170818,10614.0825,10586.3495,10636.1514,10563.2646,10653.7301,-39.6476,-0.3721,198016866.0,261466351.4
512,399001.SZ,20170821,10689.7727,10624.8098,10689.7727,10624.8098,10614.0825,75.6902,0.7131,186784564.0,245888431.1
511,399001.SZ,20170822,10653.982,10689.6538,10699.0546,10631.2452,10689.7727,-35.7907,-0.3348,191559878.0,261712438.2
510,399001.SZ,20170823,10619.3368,10642.2181,10662.8276,10583.1762,10653.982,-34.6452,-0.3252,170980408.0,226583948.6
509,399001.SZ,20170824,10552.9621,10617.7366,10627.339,10537.7804,10619.3368,-66.3747,-0.625,162184457.0,221440810.9
508,399001.SZ,20170825,10659.0085,10556.5447,10671.7148,10556.5447,10552.9621,106.0464,1.0049,174530307.0,239076880.1
507,399001.SZ,20170828,10809.7359,10678.3498,10866.3624,10678.3498,10659.0085,150.7274,1.4141,233005683.0,335524837.7
506,399001.SZ,20170829,10762.3662,10796.5395,10818.2237,10742.1314,10809.7359,-47.3697,-0.4382,209014711.0,296378450.0
505,399001.SZ,20170830,10813.9266,10762.2378,10825.8856,10762.2378,10762.3662,51.5604,0.4791,205631843.0,281623295.7
504,399001.SZ,20170831,10816.6442,10823.3097,10837.3892,10759.7895,10813.9266,2.7176,0.0251,193759152.0,276777026.1
503,399001.SZ,20170901,10880.5565,10822.494,10880.5565,10807.7748,10816.6442,63.9123,0.5909,236753576.0,327197885.8
502,399001.SZ,20170904,10962.8544,10882.1279,10969.5731,10859.3554,10880.5565,82.2979,0.7564,253945574.0,350087266.3
501,399001.SZ,20170905,10986.9477,10958.2024,10995.5276,10928.8587,10962.8544,24.0933,0.2198,226193446.0,317008535.9
500,399001.SZ,20170906,11024.5857,10959.3074,11036.8948,10939.258,10986.9477,37.638,0.3426,236870137.0,339150933.0
499,399001.SZ,20170907,10969.1267,11030.5985,11059.471,10966.5434,11024.5857,-55.459,-0.503,251504933.0,364673069.6
498,399001.SZ,20170908,10970.7726,10961.6995,11011.1062,10911.8176,10969.1267,1.6459,0.015,219333801.0,318072175.6
497,399001.SZ,20170911,11053.7294,10979.7211,11053.7294,10963.6218,10970.7726,82.9568,0.7562,228236917.0,332920561.4
496,399001.SZ,20170912,11043.6058,11063.8464,11131.9469,11019.8726,11053.7294,-10.1236,-0.0916,297519757.0,432036577.0
495,399001.SZ,20170913,11091.4925,11040.1049,11091.4925,11015.7357,11043.6058,47.8867,0.4336,217492360.0,308933147.3
494,399001.SZ,20170914,11070.4924,11091.975,11124.5384,11033.8228,11091.4925,-21.0001,-0.1893,237594677.0,329628766.4
493,399001.SZ,20170915,11063.1043,11058.0959,11105.0241,11022.254,11070.4924,-7.3881,-0.0667,227737866.0,312600626.1
492,399001.SZ,20170918,11153.5325,11062.4343,11154.754,11062.4343,11063.1043,90.4282,0.8174,206122108.0,288320449.7
491,399001.SZ,20170919,11083.8994,11160.4229,11181.1766,11055.2375,11153.5325,-69.6331,-0.6243,213063878.0,303074569.7
490,399001.SZ,20170920,11191.1301,11083.8489,11191.1301,11083.2139,11083.8994,107.2307,0.9674,220593840.0,315861459.4
489,399001.SZ,20170921,11098.3388,11187.8842,11199.1886,11098.3388,11191.1301,-92.7913,-0.8292,221588625.0,320703025.4
488,399001.SZ,20170922,11069.8219,11067.1079,11085.4297,11025.8856,11098.3388,-28.5169,-0.2569,194211957.0,280679868.5
487,399001.SZ,20170925,10930.6702,11054.2601,11056.6553,10911.034,11069.8219,-139.1517,-1.257,183699677.0,266077098.1
486,399001.SZ,20170926,10950.769,10915.655,10951.1416,10890.9183,10930.6702,20.0988,0.1839,167782382.0,242413128.2
485,399001.SZ,20170927,11036.7804,10951.9586,11063.1329,10951.885,10950.769,86.0114,0.7854,170431974.0,249211724.3
484,399001.SZ,20170928,11031.4214,11029.4743,11072.562,11015.4814,11036.7804,-5.359,-0.0486,182851295.0,259539449.5
483,399001.SZ,20170929,11087.1865,11042.7181,11121.4396,11042.7181,11031.4214,55.7651,0.5055,181068376.0,258476726.2
482,399001.SZ,20171009,11264.2732,11248.3519,11305.4611,11214.9002,11087.1865,177.0867,1.5972,216678335.0,310931817.9
481,399001.SZ,20171010,11329.5134,11260.7719,11329.5134,11229.0219,11264.2732,65.2402,0.5792,214431770.0,311109798.7
480,399001.SZ,20171011,11312.4958,11319.4608,11344.5892,11285.9159,11329.5134,-17.0176,-0.1502,229886296.0,337328741.6
479,399001.SZ,20171012,11307.3248,11309.3604,11337.1242,11240.6567,11312.4958,-5.171,-0.0457,198752460.0,279868800.5
478,399001.SZ,20171013,11399.0941,11312.2685,11400.054,11308.0371,11307.3248,91.7693,0.8116,195039498.0,277549954.1
477,399001.SZ,20171016,11271.1992,11401.8673,11422.935,11267.27,11399.0941,-127.8949,-1.122,236289539.0,324237191.1
476,399001.SZ,20171017,11275.3409,11254.4105,11318.0042,11214.8224,11271.1992,4.1417,0.0367,157441909.0,226721104.9
475,399001.SZ,20171018,11282.7468,11277.5399,11323.2573,11240.6321,11275.3409,7.4059,0.0657,178797229.0,247819392.4
474,399001.SZ,20171019,11189.5525,11275.3125,11290.7236,11179.1858,11282.7468,-93.1943,-0.826,182603706.0,245567090.0
473,399001.SZ,20171020,11238.8771,11154.932,11238.8771,11140.3361,11189.5525,49.3246,0.4408,144399784.0,207707895.6
472,399001.SZ,20171023,11306.3074,11239.6943,11306.3074,11228.6801,11238.8771,67.4303,0.6,154500822.0,219436452.5
471,399001.SZ,20171024,11339.1268,11289.0152,11339.1268,11260.6789,11306.3074,32.8194,0.2903,156281937.0,228600217.8
470,399001.SZ,20171025,11437.2089,11330.7515,11437.2089,11324.1686,11339.1268,98.0821,0.865,160022018.0,229386511.4
469,399001.SZ,20171026,11461.2847,11430.0014,11509.024,11413.9315,11437.2089,24.0758,0.2105,183886110.0,273748276.8
468,399001.SZ,20171027,11444.5241,11456.566,11484.9068,11415.3666,11461.2847,-16.7606,-0.1462,176979283.0,250850782.1
467,399001.SZ,20171030,11312.607,11446.7948,11472.2795,11192.1762,11444.5241,-131.9171,-1.1527,223352109.0,304701028.4
466,399001.SZ,20171031,11367.6192,11293.3408,11368.1866,11274.166,11312.607,55.0122,0.4863,155987092.0,232025471.1
465,399001.SZ,20171101,11350.3205,11370.5211,11424.4831,11341.0735,11367.6192,-17.2987,-0.1522,162985100.0,249866032.4
464,399001.SZ,20171102,11292.4219,11336.4766,11337.0106,11251.8147,11350.3205,-57.8986,-0.5101,181190253.0,260086576.0
463,399001.SZ,20171103,11215.1941,11287.5486,11334.6815,11165.0615,11292.4219,-77.2278,-0.6839,179760266.0,258055720.2
462,399001.SZ,20171106,11373.7359,11218.0403,11373.7359,11181.2882,11215.1941,158.5418,1.4136,178683569.0,260701567.2
461,399001.SZ,20171107,11467.9687,11374.0921,11467.9687,11370.9919,11373.7359,94.2328,0.8285,193616573.0,283165788.9
460,399001.SZ,20171108,11447.4005,11460.1482,11563.8154,11441.799,11467.9687,-20.5682,-0.1794,210038868.0,316286877.2
459,399001.SZ,20171109,11553.2395,11443.5386,11553.2395,11414.2003,11447.4005,105.839,0.9246,186042368.0,276689999.3
458,399001.SZ,20171110,11645.0469,11540.5482,11659.6547,11531.5892,11553.2395,91.8074,0.7946,204295219.0,312154628.7
457,399001.SZ,20171113,11694.9964,11657.6324,11714.9798,11631.1896,11645.0469,49.9495,0.4289,212922501.0,329756801.7
456,399001.SZ,20171114,11582.9247,11689.9354,11700.7273,11538.3389,11694.9964,-112.0717,-0.9583,218041044.0,336302286.3
455,399001.SZ,20171115,11462.11,11547.9991,11583.9726,11390.2971,11582.9247,-120.8147,-1.043,179370221.0,284620869.1
454,399001.SZ,20171116,11537.9562,11442.8523,11549.0778,11415.755,11462.11,75.8462,0.6617,180035277.0,269910649.2
453,399001.SZ,20171117,11292.9338,11519.9206,11555.8719,11292.9338,11537.9562,-245.0224,-2.1236,236670399.0,332399476.4
452,399001.SZ,20171120,11437.5458,11229.5846,11437.5458,11087.5263,11292.9338,144.612,1.2806,183784980.0,261100676.1
451,399001.SZ,20171121,11602.0998,11419.0888,11602.0998,11407.396,11437.5458,164.554,1.4387,201203936.0,297227669.4
450,399001.SZ,20171122,11560.7971,11598.0391,11666.1304,11454.2624,11602.0998,-41.3027,-0.356,196786361.0,292300357.5
449,399001.SZ,20171123,11175.4702,11520.0407,11520.0407,11162.5337,11560.7971,-385.3269,-3.333,196371019.0,283999214.1
448,399001.SZ,20171124,11168.393,11135.0693,11225.2003,11058.9916,11175.4702,-7.0772,-0.0633,159697129.0,232550095.7
447,399001.SZ,20171127,10954.1806,11126.7843,11126.7843,10936.1437,11168.393,-214.2124,-1.918,164559024.0,225632736.0
446,399001.SZ,20171128,11091.1366,10938.3972,11091.1366,10936.3994,10954.1806,136.956,1.2503,146029309.0,204374408.2
445,399001.SZ,20171129,11082.1318,11095.9076,11108.4497,10936.9893,11091.1366,-9.0048,-0.0812,173222706.0,239304130.9
444,399001.SZ,20171130,10944.0985,11036.7519,11079.9305,10908.7021,11082.1318,-138.0333,-1.2455,150778315.0,210947908.8
443,399001.SZ,20171201,11013.1535,10941.8695,11077.4341,10926.772,10944.0985,69.055,0.631,148449124.0,210220546.3
442,399001.SZ,20171204,11014.5486,11007.1922,11099.8339,10993.5138,11013.1535,1.3951,0.0127,157333821.0,222268329.1
441,399001.SZ,20171205,10854.7551,10988.0692,11044.1766,10801.4036,11014.5486,-159.7935,-1.4507,177587758.0,239177540.2
440,399001.SZ,20171206,10911.3293,10838.0427,10911.3293,10716.2891,10854.7551,56.5742,0.5212,158824714.0,214239724.9
439,399001.SZ,20171207,10801.2531,10886.259,10925.2024,10795.8404,10911.3293,-110.0762,-1.0088,135430809.0,188161626.8
438,399001.SZ,20171208,10935.0573,10789.1744,10964.7902,10789.1744,10801.2531,133.8042,1.2388,146228435.0,207108396.9
437,399001.SZ,20171211,11143.2609,10962.1772,11143.2609,10962.1772,10935.0573,208.2036,1.904,158546559.0,229020267.3
436,399001.SZ,20171212,11043.2121,11145.7527,11176.5772,11043.2121,11143.2609,-100.0488,-0.8978,150996403.0,217618189.6
435,399001.SZ,20171213,11143.8888,11030.0152,11143.8888,11019.5939,11043.2121,100.6767,0.9117,133789343.0,190815560.5
434,399001.SZ,20171214,11110.1776,11138.4623,11165.6094,11070.98,11143.8888,-33.7112,-0.3025,145975597.0,206726904.4
433,399001.SZ,20171215,10998.1171,11092.1542,11104.8163,10970.7285,11110.1776,-112.0605,-1.0086,157212224.0,214781826.6
432,399001.SZ,20171218,10960.1156,10991.1137,11046.0981,10916.1883,10998.1171,-38.0015,-0.3455,133860385.0,191065049.7
431,399001.SZ,20171219,11074.9946,10964.1437,11077.1844,10963.7947,10960.1156,114.879,1.0482,130291597.0,182068365.3
430,399001.SZ,20171220,11003.3333,11072.405,11079.1272,10988.8945,11074.9946,-71.6613,-0.6471,140075895.0,194559319.2
429,399001.SZ,20171221,11118.2466,10988.7656,11149.037,10935.2239,11003.3333,114.9133,1.0443,150891800.0,211339365.3
428,399001.SZ,20171222,11094.1551,11112.732,11154.7465,11078.2609,11118.2466,-24.0915,-0.2167,129119659.0,185155921.8
427,399001.SZ,20171225,11005.5029,11102.1611,11132.5916,10967.3705,11094.1551,-88.6522,-0.7991,147971068.0,203950137.3
426,399001.SZ,20171226,11021.8312,11002.3356,11025.1043,10900.6361,11005.5029,16.3283,0.1484,139956796.0,189812051.8
425,399001.SZ,20171227,10911.2116,11007.4423,11026.7291,10911.2116,11021.8312,-110.6196,-1.0036,154718700.0,211776769.5
424,399001.SZ,20171228,10974.007,10907.8334,11029.0851,10891.7547,10911.2116,62.7954,0.5755,159818717.0,216291073.9
423,399001.SZ,20171229,11040.45,10984.86,11040.6211,10971.6376,10974.007,66.443,0.6055,139772319.0,195470662.3
422,399001.SZ,20180102,11178.0516,11079.6412,11178.0516,11072.868,11040.45,137.6016,1.2463,163737774.0,217735638.8
421,399001.SZ,20180103,11280.2962,11181.1839,11316.4601,11171.1183,11178.0516,102.2446,0.9147,198404750.0,273339734.4
420,399001.SZ,20180104,11341.3455,11270.9137,11341.3455,11259.4582,11280.2962,61.0493,0.5412,180376491.0,253306939.3
419,399001.SZ,20180105,11342.8477,11339.5692,11372.286,11310.2883,11341.3455,1.5022,0.0132,187950133.0,250848747.1
418,399001.SZ,20180108,11382.7165,11343.8211,11386.0381,11287.6038,11342.8477,39.8688,0.3515,203604071.0,272404639.6
417,399001.SZ,20180109,11447.0911,11371.9282,11449.5977,11358.1283,11382.7165,64.3746,0.5655,184081836.0,244210919.0
416,399001.SZ,20180110,11437.0839,11439.22,11446.4144,11345.096,11447.0911,-10.0072,-0.0874,196342709.0,261838813.2
415,399001.SZ,20180111,11464.196,11411.5839,11482.8122,11372.3608,11437.0839,27.1121,0.2371,189897902.0,258817336.4
414,399001.SZ,20180112,11461.9914,11459.4576,11496.5313,11420.2636,11464.196,-2.2046,-0.0192,186021470.0,245278029.8
413,399001.SZ,20180115,11307.4599,11453.3318,11476.5774,11277.3076,11461.9914,-154.5315,-1.3482,224433734.0,299369473.1
412,399001.SZ,20180116,11386.9104,11283.6041,11402.456,11283.2864,11307.4599,79.4505,0.7026,192863411.0,268707486.8
411,399001.SZ,20180117,11303.9665,11366.5994,11367.1568,11185.9212,11386.9104,-82.9439,-0.7284,213515921.0,293435147.9
410,399001.SZ,20180118,11319.9053,11287.6392,11375.1113,11279.423,11303.9665,15.9388,0.141,155610115.0,217136833.8
409,399001.SZ,20180119,11296.2734,11314.457,11393.0444,11276.5663,11319.9053,-23.6319,-0.2088,183429288.0,247227120.6
408,399001.SZ,20180122,11513.0809,11289.8579,11513.0809,11273.6896,11296.2734,216.8075,1.9193,181074818.0,255935146.0
407,399001.SZ,20180123,11555.2547,11514.562,11564.952,11493.7392,11513.0809,42.1738,0.3663,174188769.0,239369551.9
406,399001.SZ,20180124,11607.5689,11548.207,11613.955,11456.261,11555.2547,52.3142,0.4527,210735223.0,293122020.0
405,399001.SZ,20180125,11552.5616,11588.3766,11633.4576,11548.6785,11607.5689,-55.0073,-0.4739,213762239.0,293426672.2
404,399001.SZ,20180126,11557.8156,11524.7017,11605.1277,11512.9397,11552.5616,5.254,0.0455,175611738.0,243775699.5
403,399001.SZ,20180129,11352.7155,11547.6843,11556.6482,11323.687,11557.8156,-205.1001,-1.7746,199666078.0,269941911.3
402,399001.SZ,20180130,11278.7808,11319.9747,11370.0026,11260.3125,11352.7155,-73.9347,-0.6513,157973243.0,213013517.9
401,399001.SZ,20180131,11159.676,11210.0642,11244.1804,11119.3167,11278.7808,-119.1048,-1.056,194794973.0,251412200.5
400,399001.SZ,20180201,10864.3418,11145.41,11171.3574,10836.3511,11159.676,-295.3342,-2.6464,224818677.0,274270211.5
399,399001.SZ,20180202,10925.1608,10794.127,10933.1549,10663.5424,10864.3418,60.819,0.5598,184626569.0,226552963.2
398,399001.SZ,20180205,10836.2519,10761.0831,10873.241,10741.8463,10925.1608,-88.9089,-0.8138,148705223.0,195241346.4
397,399001.SZ,20180206,10377.6098,10603.535,10685.1586,10377.6098,10836.2519,-458.6421,-4.2325,196877410.0,240826766.4
396,399001.SZ,20180207,10246.9738,10563.3133,10599.5363,10173.6626,10377.6098,-130.636,-1.2588,185364908.0,231266197.3
395,399001.SZ,20180208,10372.5877,10219.3897,10411.2028,10219.2144,10246.9738,125.6139,1.2259,154429802.0,189574402.8
394,399001.SZ,20180209,10001.2272,10096.465,10172.7755,9868.8337,10372.5877,-371.3605,-3.5802,193571354.0,222130733.4
393,399001.SZ,20180212,10291.882,10059.8576,10325.6836,10059.8576,10001.2272,290.6548,2.9062,144996154.0,178698483.8
392,399001.SZ,20180213,10362.4319,10367.6821,10486.8101,10350.174,10291.882,70.5499,0.6855,142167333.0,175103180.3
391,399001.SZ,20180214,10431.9136,10381.1584,10433.0922,10319.1469,10362.4319,69.4817,0.6705,100082438.0,122306758.7
390,399001.SZ,20180222,10658.9367,10547.8067,10667.7996,10526.9834,10431.9136,227.0231,2.1762,136170478.0,167971337.5
389,399001.SZ,20180223,10662.7915,10667.812,10700.1098,10578.7873,10658.9367,3.8548,0.0362,140530855.0,173133276.1
388,399001.SZ,20180226,10895.5619,10731.3128,10920.2101,10670.1673,10662.7915,232.7704,2.183,200183490.0,253878815.2
387,399001.SZ,20180227,10807.5346,10898.2887,10915.3642,10791.9537,10895.5619,-88.0273,-0.8079,195932779.0,256634726.4
386,399001.SZ,20180228,10828.7302,10705.8128,10875.7066,10656.3578,10807.5346,21.1956,0.1961,186638953.0,244640047.5
385,399001.SZ,20180301,10943.1309,10754.6192,10943.1309,10732.926,10828.7302,114.4007,1.0565,190070304.0,247235625.7
384,399001.SZ,20180302,10856.2464,10857.8706,10947.3861,10840.0083,10943.1309,-86.8845,-0.794,184646816.0,238212896.4
383,399001.SZ,20180305,10875.6799,10882.8669,10913.0313,10813.4652,10856.2464,19.4335,0.179,159549538.0,212230843.7
382,399001.SZ,20180306,11007.9518,10909.2753,11007.9518,10873.8454,10875.6799,132.2719,1.2162,206525497.0,274044811.0
381,399001.SZ,20180307,10904.9881,10993.9518,11031.4789,10897.5803,11007.9518,-102.9637,-0.9354,179148337.0,234993971.6
380,399001.SZ,20180308,11019.078,10902.351,11019.078,10892.1823,10904.9881,114.0899,1.0462,165203174.0,227085881.7
379,399001.SZ,20180309,11194.9143,11040.3666,11203.7235,11030.5529,11019.078,175.8363,1.5957,234555468.0,309671670.6
378,399001.SZ,20180312,11326.2715,11266.3218,11328.7681,11260.4569,11194.9143,131.3572,1.1734,261773246.0,359256598.2
377,399001.SZ,20180313,11241.4055,11311.04,11335.2981,11236.3803,11326.2715,-84.866,-0.7493,227848425.0,299984149.2
376,399001.SZ,20180314,11139.6271,11198.7722,11242.3042,11138.3903,11241.4055,-101.7784,-0.9054,196067737.0,262331630.2
375,399001.SZ,20180315,11163.6543,11100.531,11195.9443,11051.6217,11139.6271,24.0272,0.2157,187573554.0,255699178.4
374,399001.SZ,20180316,11051.1216,11166.4313,11192.3565,11051.1216,11163.6543,-112.5327,-1.008,169598355.0,228384555.1
373,399001.SZ,20180319,11068.493,11046.0295,11120.7499,10994.6781,11051.1216,17.3714,0.1572,165819447.0,227130682.6
372,399001.SZ,20180320,11077.8014,10982.7295,11082.0271,10951.9879,11068.493,9.3084,0.0841,177360077.0,235235335.3
371,399001.SZ,20180321,10980.5494,11100.9119,11170.5618,10973.5849,11077.8014,-97.252,-0.8779,202472474.0,272918095.2
370,399001.SZ,20180322,10877.2518,10988.8265,11035.5829,10858.4448,10980.5494,-103.2976,-0.9407,175778163.0,239318508.1
369,399001.SZ,20180323,10439.9863,10511.1573,10664.9275,10256.4996,10877.2518,-437.2655,-4.02,282412822.0,341906996.8
368,399001.SZ,20180326,10564.3754,10303.7455,10564.3754,10217.2186,10439.9863,124.3891,1.1915,195798888.0,255008914.3
367,399001.SZ,20180327,10775.7105,10683.1578,10799.3692,10675.4966,10564.3754,211.3351,2.0005,222882762.0,313318191.6
366,399001.SZ,20180328,10630.6889,10633.7031,10768.4764,10613.0634,10775.7105,-145.0216,-1.3458,204801306.0,291195711.9
365,399001.SZ,20180329,10755.9202,10676.5578,10778.7981,10564.2852,10630.6889,125.2313,1.178,192574640.0,267997584.8
364,399001.SZ,20180330,10868.6549,10776.7063,10883.0485,10766.5261,10755.9202,112.7347,1.0481,209103163.0,300756301.7
363,399001.SZ,20180402,10852.9477,10887.4704,10950.2173,10835.7149,10868.6549,-15.7072,-0.1445,238742940.0,348243221.3
362,399001.SZ,20180403,10754.2855,10718.4263,10783.9262,10667.3321,10852.9477,-98.6622,-0.9091,208204043.0,293300055.8
361,399001.SZ,20180404,10684.5618,10778.8602,10829.8205,10678.9355,10754.2855,-69.7237,-0.6483,193163743.0,278469992.8
360,399001.SZ,20180409,10653.3758,10655.072,10725.1054,10571.1563,10684.5618,-31.186,-0.2919,185794685.0,259579501.8
359,399001.SZ,20180410,10765.6151,10671.6854,10765.6151,10628.2365,10653.3758,112.2393,1.0536,199741594.0,279166452.6
358,399001.SZ,20180411,10808.37,10796.5004,10856.4358,10786.8367,10765.6151,42.7549,0.3971,191004361.0,270248587.4
357,399001.SZ,20180412,10726.9548,10797.3529,10825.6643,10720.8334,10808.37,-81.4152,-0.7533,171686889.0,243642065.9
356,399001.SZ,20180413,10687.0183,10789.7677,10825.6675,10670.6492,10726.9548,-39.9365,-0.3723,161837312.0,232703927.0
355,399001.SZ,20180416,10621.7884,10660.69,10704.3913,10540.6904,10687.0183,-65.2299,-0.6104,188159462.0,258479169.5
354,399001.SZ,20180417,10395.1566,10636.8761,10669.1499,10390.0549,10621.7884,-226.6318,-2.1337,202286400.0,280932022.2
353,399001.SZ,20180418,10491.1497,10477.5197,10514.7408,10249.873,10395.1566,95.9931,0.9234,215834944.0,292286613.1
