,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
678,600036.SH,20161215,17.0779,17.0779,16.5947,16.6311,17.16,-0.5289,-3.0822,366124.61,673540.678,65036,11956.79,36177,6651.15,102631,18875.51,98079,18025.23,117192,21602.76,138241,25428.84,76398,14009.74,82341,15152.63,-70022,-12784.62
677,600036.SH,20161216,16.6311,16.777,16.5217,16.5764,16.6311,-0.0547,-0.3289,242168.36,441962.359,29043,5296.3,30932,5644.41,60320,11005.1,47118,8593.98,81348,14849.64,113938,20799.17,73056,13337.99,51951,9481.75,14408,2662.54
676,600036.SH,20161219,16.5491,16.5764,16.3485,16.4214,16.5764,-0.155,-0.9351,246244.87,443900.194,34736,6262.42,34193,6165.94,71648,12918.47,41184,7427.29,100146,18052.27,101281,18264.18,41565,7488.08,70822,12750.86,-41482,-7457.78
675,600036.SH,20161220,16.4032,16.4032,16.1388,16.2208,16.4214,-0.2006,-1.2216,298001.67,531016.953,46555,8294.06,36131,6437.92,62138,11074.18,82299,14654.41,81719,14548.66,62864,11212.68,103889,18530.7,113101,20157.68,-109497,-19537.29
674,600036.SH,20161221,16.2573,16.3941,16.2026,16.2391,16.2208,0.0183,0.1128,308684.03,551372.351,33797,6032.63,30398,5430.64,68103,12161.42,74674,13342.25,121430,21697.43,170389,30445.82,86307,15416.74,37341,6654.23,-85781,-15292.97
673,600036.SH,20161222,16.2755,16.2755,16.0932,16.157,16.2391,-0.0821,-0.5056,219230.62,388437.354,44448,7872.26,28603,5066.31,73509,13023.4,51305,9088.44,49512,8778.44,83917,14869.4,51978,9207.08,57304,10153.95,-35021,-6189.06
672,600036.SH,20161223,16.2026,16.2026,15.9929,16.0476,16.157,-0.1094,-0.6771,181081.64,319060.39,30727,5410.82,9501,1674.42,37958,6685.96,22954,4044.65,36576,6442.64,77206,13607.72,72086,12708.93,71634,12616.11,-45335,-7990.62
671,600036.SH,20161226,16.0111,16.2026,15.8561,16.1844,16.0476,0.1368,0.8525,163431,287481.228,24389,4284,20296,3576.14,59515,10468.22,44640,7868.57,56809,9995.77,54335,9553.2,25345,4465.31,45869,8052.53,27786,4905.92
670,600036.SH,20161227,16.1661,16.2482,16.0932,16.1479,16.1844,-0.0365,-0.2255,100907.99,179187.227,18324,3253.16,14284,2537.51,26555,4713.15,21367,3796.32,37930,6735.42,29266,5199.54,19022,3380.97,35215,6246.62,14986,2667.2
669,600036.SH,20161228,16.157,16.2026,15.9473,16.0658,16.1479,-0.0821,-0.5084,267871.89,470097.368,47734,8376.51,20942,3677.82,86617,15204.11,110713,19433.45,84248,14782.04,90928,15956.44,49220,8632.79,46766,8193.61,-65991,-11544.68
668,600036.SH,20161229,16.0476,16.0658,15.8926,15.9473,16.0658,-0.1185,-0.7376,284391.91,497576.066,35821,6265.72,17457,3057.31,69913,12231.3,35890,6285.75,108734,19026.08,205461,35934.34,68899,12053.51,37396,6541.35,-122941,-21470.62
667,600036.SH,20161230,15.9838,16.0567,15.9291,16.0476,15.9473,0.1003,0.6289,227259.52,398354.145,24069,4217.61,18641,3268.03,71582,12544.28,37602,6591.94,68993,12087.02,70636,12378.85,52658,9234.38,91594,16050.03,31901,5606.46
666,600036.SH,20170103,16.0476,16.3941,16.0202,16.3758,16.0476,0.3282,2.0452,304583.2,543437.238,26339,4695.26,53197,9506.19,80432,14345.56,81139,14480.61,118288,21109.13,107064,19098.73,82643,14755.58,63122,11250.11,24743,4426.65
665,600036.SH,20170104,16.3211,16.5126,16.2755,16.4305,16.3758,0.0547,0.334,256657.46,461916.729,32422,5828.25,39465,7102.71,66376,11938.66,94981,17086.5,77701,13978.2,87808,15807.49,82499,14874.06,41935,7555.2,18412,3354.75
664,600036.SH,20170105,16.4579,16.6038,16.4397,16.5035,16.4305,0.073,0.4443,245639.35,445323.276,21091,3824.32,38802,7034.58,72461,13139.22,60578,10981.65,82442,14940.14,75168,13625.67,77216,14003.79,74500,13509.29,56968,10342.7
663,600036.SH,20170106,16.5035,16.5582,16.3758,16.3758,16.5035,-0.1277,-0.7738,174878.54,315460.244,26671,4809.12,21171,3819.29,44537,8030.45,51116,9219.43,48875,8815.76,59761,10778.7,54064,9762.49,36617,6608.59,-33816,-6086.33
662,600036.SH,20170109,16.4579,16.5308,16.3302,16.3576,16.3758,-0.0182,-0.1111,173460.31,312457.098,56605,10193.72,26364,4747.22,38199,6877.53,57326,10325.83,47359,8531.31,57509,10358.5,32865,5926.2,33909,6109.94,3346,628.32
661,600036.SH,20170110,16.3667,16.4944,16.3302,16.3576,16.3576,0,0,106682.37,191855.417,26298,4729.19,12522,2253.68,23041,4141.45,48924,8794.11,33782,6075.24,26283,4729.31,23122,4160.8,18464,3320.09,-12645,-2255.75
660,600036.SH,20170111,16.4397,16.4761,16.3485,16.3758,16.3576,0.0182,0.1113,134289.68,241615.359,12861,2312.68,15523,2792.58,31806,5722.6,29767,5356.18,58649,10553.24,41857,7531.56,31933,5745.5,47559,8555.73,4815,872.74
659,600036.SH,20170112,16.3667,16.5308,16.3576,16.4123,16.3758,0.0365,0.2229,140958.58,254229.662,20549,3707.61,16372,2955.39,37204,6711.56,29786,5374.98,54877,9896.75,40862,7373.04,28407,5121.77,54552,9829.69,39173,7076.56
658,600036.SH,20170113,16.4123,16.7588,16.3941,16.6129,16.4123,0.2006,1.2223,251178.71,456928.155,38397,6986.45,49003,8915.55,77648,14135.38,68034,12385.91,74730,13566.7,73025,13286.94,64318,11722.33,63630,11564.42,92803,16901
657,600036.SH,20170116,16.5764,16.9503,16.5582,16.9411,16.6129,0.3282,1.9756,751046.66,1385245.874,33125,6070.12,57946,10670.1,59652,10936.64,134491,24786.32,89062,16336.58,155401,28639.45,581198,107395.8,423471,78165.63,-151962,-28156.5
656,600036.SH,20170117,16.8682,16.9503,16.8044,16.8226,16.9411,-0.1185,-0.6995,235660.1,435835.492,30342,5612.04,29041,5370.9,68521,12674.36,65165,12052.53,75496,13967.4,52119,9637.19,62672,11584.71,90657,16766.77,-2805,-493.32
655,600036.SH,20170118,16.8591,16.9685,16.8408,16.9503,16.8226,0.1277,0.7591,178795.65,331977.183,30924,5740.08,17571,3262.12,47795,8872.56,39406,7313.66,58882,10930.63,87410,16227.49,30519,5669.43,24493,4549.67,48886,9088.87
654,600036.SH,20170119,16.9138,17.087,16.8773,16.8864,16.9503,-0.0639,-0.377,131174.22,244232.036,20275,3776.58,22472,4183.17,50804,9461.2,31331,5831.51,43100,8028.01,50809,9465.05,15422,2864.63,21171,3940.62,-309,-27.37
653,600036.SH,20170120,16.9047,17.005,16.8408,16.9503,16.8864,0.0639,0.3784,217390.51,403155.082,24550,4551.72,18456,3424.01,55029,10210.24,39093,7250.18,57831,10725.6,67013,12427.19,83322,15448.8,96918,17971.01,74233,13782.17
652,600036.SH,20170123,17.0323,17.1053,16.7861,16.8682,16.9503,-0.0821,-0.4844,198798.18,369761.617,25744,4783.3,13906,2590.53,46504,8652.32,46401,8632.99,60850,11306.31,68917,12801.67,66649,12407.39,74556,13875.58,-16721,-3049.63
651,600036.SH,20170124,16.9503,17.2147,16.8682,17.2056,16.8682,0.3374,2.0002,255436.3,479286.639,18929,3542.15,30102,5643.83,77560,14524.76,44100,8261.42,60375,11315.73,73474,13773.15,44377,8327.22,53480,10014.5,86428,16218.03
650,600036.SH,20170125,17.1509,17.2785,17.0323,17.2147,17.2056,0.0091,0.0529,152721.78,287271.129,18988,3568.18,12925,2433.31,42069,7913.45,31779,5976.45,70577,13273.87,63112,11872.42,12345,2324.3,34405,6463.82,21780,4135.48
649,600036.SH,20170126,17.2329,17.552,17.16,17.3241,17.2147,0.1094,0.6355,273186.66,521508.255,24778,4726.32,38925,7442.11,39629,7559.65,56858,10862,66508,12687.08,75158,14351.91,147725,28218.54,106955,20403.65,69485,13276.87
648,600036.SH,20170203,17.397,17.397,17.0141,17.0506,17.3241,-0.2735,-1.5787,233073.1,437172.383,25802,4840.22,16599,3117.16,52182,9795.59,32672,6136.19,100781,18905.1,69606,13067.65,63899,11969.86,115127,21566.14,5604,1068.49
647,600036.SH,20170206,17.2147,17.2329,16.9047,16.9776,17.0506,-0.073,-0.4281,240443.19,449830.958,31327,5848.05,18685,3494.83,57031,10660.97,51673,9661.3,83389,15611.87,102018,19088.32,66942,12531.94,64761,12115.76,-20579,-3821.95
646,600036.SH,20170207,16.9867,17.0323,16.9138,16.932,16.9776,-0.0456,-0.2686,229412.49,426839.076,19917,3704.3,11214,2086.35,53819,10016,38271,7118.25,43809,8147.05,52937,9856.12,105882,19703.48,120434,22402.27,-2801,-514.44
645,600036.SH,20170208,16.9138,16.9594,16.85,16.9594,16.932,0.0274,0.1618,197103.26,365540.23,51833,9609.85,10589,1962.51,54766,10156.13,35373,6557.21,51776,9601.81,91852,17035.97,29183,5414.95,52672,9770.05,48967,9095.04
644,600036.SH,20170209,16.9503,17.2603,16.9503,17.0779,16.9594,0.1185,0.6987,222498.68,418114.739,20703,3886.77,20325,3818.92,45946,8628.33,31475,5912.59,76223,14313.86,84921,15948.82,73727,13873.27,80521,15141.25,72421,13607.98
643,600036.SH,20170210,17.1964,17.2967,17.0779,17.2329,17.0779,0.155,0.9076,396428.13,748379.533,26263,4954.15,21282,4017.77,80589,15206.59,47413,8944.85,114434,21592.86,142466,26877.55,172764,32633.06,186234,35173.75,123296,23296.88
642,600036.SH,20170213,17.2329,17.4062,17.2238,17.2967,17.2329,0.0638,0.3702,253309.96,480693.333,30481,5780.91,26897,5104.62,46537,8826.36,62395,11840.84,93176,17679.72,85716,16264.58,90784,17236.29,81558,15474.3,6767,1309.74
641,600036.SH,20170214,17.3241,17.3515,17.1509,17.2056,17.2967,-0.0911,-0.5267,237877.41,449426.415,39403,7440.03,10175,1923.01,73022,13793.09,30730,5807.05,79399,15002.65,115876,21892.11,48291,9128.77,80831,15268.27,69986,13223.68
640,600036.SH,20170215,17.2967,17.5338,17.2329,17.4426,17.2056,0.237,1.3775,596844.78,1140926.371,20739,3959.7,42185,8071.08,107090,20466.6,71819,13732.17,179421,34289.69,170665,32633.4,291604,55765.92,315620,60315.54,236709,45252.48
639,600036.SH,20170216,17.4973,17.6341,17.3606,17.4517,17.4426,0.0091,0.0522,352234.24,674770.077,40489,7748.18,13192,2529.48,74855,14329.16,39690,7604.76,113840,21805.34,149963,28702.91,124206,23823.39,153376,29405.57,21486,4171.32
638,600036.SH,20170217,17.4973,17.5338,17.3059,17.3423,17.4517,-0.1094,-0.6269,179806.08,343397.818,26019,4967.16,19305,3685.58,47392,9049.51,38832,7415.54,42449,8106.23,60144,11483.1,67259,12850.9,63651,12162.05,-8232,-1552.78
637,600036.SH,20170220,17.3515,17.78,17.3059,17.6888,17.3423,0.3465,1.998,446350.85,864176.288,47473,9194.33,44745,8671.21,120436,23323.41,114126,22092.14,140482,27204.13,157583,30494.7,145783,28222.62,135219,26195.39,113723,22033.17
636,600036.SH,20170221,17.7162,18.0627,17.6797,17.6979,17.6888,0.0091,0.0514,300567.84,588854.418,33569,6562.35,40637,7969.68,71321,13943.37,74123,14528.51,96759,18967.14,87331,17102.67,92814,18217.15,89779,17579.51,36998,7299.67
635,600036.SH,20170222,17.7162,17.8438,17.5976,17.6888,17.6979,-0.0091,-0.0514,225502.62,437723.37,20108,3901.62,15861,3079.86,60204,11681.99,42197,8191.76,73999,14373.86,56289,10927.76,63808,12393.28,102334,19869.6,12411,2428.52
634,600036.SH,20170223,17.6979,17.7253,17.5703,17.6706,17.6888,-0.0182,-0.1029,156566.02,303013.864,18830,3641.94,12156,2353.56,50531,9783.38,20307,3931.14,51201,9911.05,55377,10715.61,36120,6988.72,69036,13360.19,13718,2670.59
633,600036.SH,20170224,17.6706,17.78,17.5703,17.7162,17.6706,0.0456,0.2581,207022.6,401104.877,27322,5295.35,11762,2280.25,49240,9540.46,27472,5323.05,68344,13235.36,81941,15868.19,63007,12211.28,89345,17314.25,42780,8312.29
632,600036.SH,20170227,17.6706,17.8438,17.5612,17.6979,17.7162,-0.0183,-0.1033,254521.55,494391.315,25074,4867.16,23626,4589.17,80898,15720.3,57975,11262.04,100254,19478,120020,23312.58,52850,10262.06,58970,11453.01,-7270,-1335.11
631,600036.SH,20170228,17.6888,17.8529,17.6523,17.7253,17.6979,0.0274,0.1548,165953.74,323451.6,18137,3532.14,14256,2777.87,38004,7403.22,38346,7466.53,52100,10149.52,46800,9120.85,60014,11711.68,64324,12546.42,37435,7312.74
630,600036.SH,20170301,17.7344,17.7891,17.5794,17.6341,17.7253,-0.0912,-0.5145,239839.33,464816.279,27034,5235.9,17713,3434.03,80450,15598.43,56006,10860.91,60316,11697.55,89811,17409.58,75599,14642.68,78378,15179.15,-4250,-765.5
629,600036.SH,20170302,17.6706,17.7344,17.3879,17.4153,17.6341,-0.2188,-1.2408,241513.35,463994.964,41098,7883.71,12259,2356.35,54323,10428.5,43726,8403.74,88868,17087.63,84308,16211.78,55786,10719.58,95904,18401.39,-38932,-7455.78
628,600036.SH,20170303,17.3879,17.4791,17.2785,17.3332,17.4153,-0.0821,-0.4714,169721.46,323332.715,27559,5247.11,21414,4081.39,61016,11624.59,52695,10040.05,39730,7564.26,46952,8945.21,42496,8105.56,47066,8962.8,-11762,-2221.11
627,600036.SH,20170306,17.3332,17.6797,17.3241,17.3788,17.3332,0.0456,0.2631,238081.14,457260.951,54931,10546.34,34728,6678.31,84092,16147.35,90447,17380.42,66424,12763.37,85290,16382.41,37016,7112.69,29768,5700.02,32728,6342.53
626,600036.SH,20170307,17.4153,17.5885,17.2967,17.5429,17.3788,0.1641,0.9443,252478.32,482993.296,43449,8305.47,25847,4949.73,70824,13542.71,93906,17961.45,70659,13522.51,88934,17023.44,67002,12825.46,45765,8744.64,20831,4018.72
625,600036.SH,20170308,17.4335,17.6432,17.397,17.5885,17.5429,0.0456,0.2599,194865.76,374347.185,19795,3799.55,22767,4379.07,66496,12767,79285,15220.45,68483,13164.76,64700,12431.04,42709,8209.23,29832,5732.7,33412,6468.57
624,600036.SH,20170309,17.552,17.552,17.2512,17.3697,17.5885,-0.2188,-1.244,231953.22,441475.794,37940,7218.25,20682,3936.65,57380,10922.33,82592,15716.63,74960,14268.55,80019,15229.95,62994,11988.57,48145,9163.19,-67170,-12776.09
623,600036.SH,20170310,17.3423,17.3697,17.1691,17.242,17.3697,-0.1277,-0.7352,209052.58,394814.387,35508,6706.47,19311,3648.09,56445,10661.94,76530,14453.65,61262,11571.79,66683,12597.59,59182,11174.29,49910,9420.5,-58277,-10998.84
622,600036.SH,20170313,17.2238,17.3697,17.1509,17.3515,17.242,0.1095,0.6351,170561.07,323081.96,22734,4301.96,26962,5111.21,55020,10421.41,59481,11268.15,64109,12146.89,56069,10618.44,28960,5488.48,28656,5425.06,2759,546.12
621,600036.SH,20170314,17.3606,17.4973,17.3423,17.4153,17.3515,0.0638,0.3677,181592.74,346992.938,17604,3361.51,24380,4659.41,84470,16138.29,64368,12296.58,51370,9815.39,74268,14193.01,28377,5427.84,18094,3457.85,-5025,-954.89
620,600036.SH,20170315,17.4153,17.4426,17.2876,17.3332,17.4153,-0.0821,-0.4714,218284.14,415062.773,31672,6022.48,20461,3891.15,61387,11675.13,45344,8622.13,83397,15855.1,93026,17689.2,44194,8403.73,59925,11392.31,-51505,-9780.64
619,600036.SH,20170316,17.4153,17.552,17.3423,17.3788,17.3332,0.0456,0.2631,311854.72,596890.775,30248,5784.83,23424,4485.45,69714,13348.25,52705,10087.82,113571,21741.05,116695,22344.65,107696,20608.04,123242,23573.77,5306,1069.16
618,600036.SH,20170317,17.4791,17.5156,17.1235,17.1509,17.3788,-0.2279,-1.3114,355353.57,675517.9,52488,9965.59,18208,3465.57,80287,15253.17,46238,8785.49,94264,17919.99,140117,26657.29,130235,24773.84,148444,28188.8,-50909,-9609.35
617,600036.SH,20170320,17.2238,17.2785,16.9685,17.1053,17.1509,-0.0456,-0.2659,334630.11,627135.945,48185,9031.04,40781,7644.52,68082,12753.6,44709,8387.36,113816,21329.9,132527,24867.83,103712,19442.93,119090,22280.39,-20387,-3788.77
616,600036.SH,20170321,17.0961,17.1691,17.005,17.1053,17.1053,0,0,401848.05,752524.925,37721,7061.43,8523,1596.75,76174,14263.77,40966,7672.26,110211,20637.21,120190,22497.85,179310,33582.92,234237,43871.26,1625,330.93
615,600036.SH,20170322,17.087,17.0961,16.85,16.8864,17.1053,-0.2189,-1.2797,469079.76,871125.185,75577,14046.97,16978,3155.04,94436,17525.89,52369,9731.91,99089,18421.36,151381,28117.86,200516,37218.42,253588,47075.84,-44863,-8293.25
614,600036.SH,20170323,16.8864,17.1509,16.85,16.9959,16.8864,0.1095,0.6485,409431.4,766200.254,28660,5357.35,26958,5044.17,58337,10908.1,53482,10001.16,125351,23452.07,121474,22729.25,196235,36746.17,208123,38957.45,106192,19905.54
613,600036.SH,20170324,17.1144,17.1326,16.9867,17.1235,16.9959,0.1276,0.7508,327816.46,613249.815,24476,4576.83,15260,2855.76,90159,16859.19,30082,5630.69,93805,17551.94,98468,18412.54,119915,22437.94,185562,34716.05,87454,16371.92
612,600036.SH,20170327,17.1326,17.6159,17.1326,17.4153,17.1235,0.2918,1.7041,800191.92,1531802.494,84704,16205.17,69946,13388.47,285755,54676.14,160837,30781.09,242485,46425.98,238246,45606.87,205802,39444.26,338190,64754.47,232855,44605.78
611,600036.SH,20170328,17.552,17.6068,17.242,17.2967,17.4153,-0.1186,-0.681,420273.43,801684.355,43563,8286.42,34704,6622.9,83634,15921.5,65007,12401.01,102658,19576.09,149348,28489.94,194204,37097.78,165216,31496.53,-9516,-1748.87
610,600036.SH,20170329,17.315,17.47,17.3059,17.4062,17.2967,0.1095,0.6331,449347.19,857221.803,60837,11602.67,41898,7993.77,114406,21818.44,76785,14647.19,179585,34257.21,143419,27359.11,103748,19801.64,192398,36702.86,66337,12696.13
609,600036.SH,20170330,17.4062,17.4609,17.2876,17.3423,17.4062,-0.0639,-0.3671,257268.55,490686.364,30034,5727.37,51448,9812.23,60915,11614.31,56158,10709.95,88075,16794.56,82710,15769.55,84004,16029.62,71483,13639.01,-8663,-1633.83
608,600036.SH,20170331,17.3423,17.552,17.3423,17.4791,17.3423,0.1368,0.7888,339623.46,650952.938,34703,6646.8,44046,8441.75,94811,18171.67,74230,14224.66,97492,18676.36,95238,18251.68,115460,22147.69,132543,25409.68,73937,14209.45
607,600036.SH,20170405,17.5247,17.5885,17.3332,17.3879,17.4791,-0.0912,-0.5218,486025.92,929280.304,52560,10044.97,32199,6163.17,98477,18829.03,98290,18810.45,189011,36160.97,145253,27783.18,171550,32785.79,235088,44912.36,-49265,-9323.86
606,600036.SH,20170406,17.3697,17.4244,17.2603,17.3606,17.3879,-0.0273,-0.157,340967.37,648458.299,42292,8039.77,20667,3933.38,78556,14936.1,71677,13632.63,145987,27763.81,108146,20568.25,83498,15889.11,148550,28244.9,-44308,-8383.26
605,600036.SH,20170407,17.3697,17.397,17.16,17.2238,17.3606,-0.1368,-0.788,440340.33,833989.126,55387,10477.17,15088,2860.41,96596,18283.06,52875,10025.92,181371,34371.69,98275,18623.98,125667,23807.57,282628,53502.83,-28555,-5371.53
604,600036.SH,20170410,17.2603,17.2967,17.0506,17.242,17.2238,0.0182,0.1057,323135.32,609971.571,36761,6932.51,22910,4330.11,84457,15940,44167,8342.17,89656,16892.56,100694,18997.55,120332,22754.6,163174,30794.28,3088,622.11
603,600036.SH,20170411,17.242,17.3697,17.2147,17.3423,17.242,0.1003,0.5817,394075.7,748244.182,42156,8002.07,50057,9503.59,87040,16523.66,70866,13454.2,126869,24093.03,164474,31221.34,143080,27169.01,111942,21264.96,48137,9168.27
602,600036.SH,20170412,17.3423,17.4335,17.2329,17.3697,17.3423,0.0274,0.158,321435.38,611280.99,55362,10522.03,35792,6807.28,79027,15025.49,73579,14005.95,93922,17861.41,91746,17452.83,99519,18933.58,124246,23604.2,16669,3191.99
601,600036.SH,20170413,17.3606,17.3697,17.1873,17.2512,17.3697,-0.1185,-0.6822,267048.97,505235.749,40025,7572.15,34954,6611.05,74089,14021.57,45813,8670.85,84176,15922.41,78859,14926.43,77358,14631.47,110039,20806.71,-31988,-6021.22
600,600036.SH,20170414,17.242,17.2694,17.005,17.16,17.2512,-0.0912,-0.5287,301427,564136.336,17150,3202.89,9901,1849.68,27178,5075.92,15579,2912.24,38138,7121.6,44038,8229.39,59367,11097.7,74682,13950.57,-23841,-4459.23
599,600036.SH,20170417,17.1144,17.2329,16.9594,17.2147,17.16,0.0547,0.3188,407583.04,763022.077,31730,5932.69,27773,5202.87,72972,13645.6,67803,12699.91,106532,19927.67,116088,21730.01,183804,34435.68,187264,35036.28,99674,18701.42
598,600036.SH,20170418,17.1417,17.1873,16.9594,16.9594,17.2147,-0.2553,-1.483,315857.92,591650.46,80833,15143.89,32306,6057.4,97570,18283.62,58847,11035.92,69150,12948.74,78672,14738.32,71927,13468.47,148491,27791.51,-2498,-427.91
597,600036.SH,20170419,16.9411,17.0961,16.777,16.8317,16.9594,-0.1277,-0.753,309280.72,573673.705,50630,9385.27,32671,6060.99,116263,21563.77,78744,14606.24,116815,21668.89,115892,21503.81,29390,5457.01,82511,15294.47,6840,1307.3
596,600036.SH,20170420,16.9503,16.9594,16.7588,16.7679,16.8317,-0.0638,-0.379,283677.69,523852.163,53487,9877.71,22620,4179.32,94062,17372.72,56551,10447.11,79983,14773.85,113307,20926.13,58765,10844.26,91444,16876.56,-28396,-5215.51
595,600036.SH,20170421,16.8682,17.2603,16.7679,17.1417,16.7679,0.3738,2.2293,497430.44,935678.843,37666,7088.01,44986,8464.01,99974,18809.6,87224,16399.54,173085,32533.04,118569,22294.32,183565,34562.87,243018,45736,133736,25116.01
594,600036.SH,20170424,17.2238,17.3332,17.1417,17.242,17.1417,0.1003,0.5851,371433.01,703849.043,24877,4712.12,44138,8363.08,98927,18743.43,79697,15098.69,133537,25309.8,117014,22167.09,116553,22090.74,129967,24641.33,17431,3343.27
593,600036.SH,20170425,17.2785,17.3788,17.1235,17.2876,17.242,0.0456,0.2645,408790.01,773462.782,46446,8781.5,24895,4715.44,138247,26162.33,63040,11936.5,89804,16991.92,113410,21464.32,139125,26323,209410,39599.57,-3547,-613.6
592,600036.SH,20170426,17.2967,17.4882,17.242,17.4244,17.2876,0.1368,0.7913,424191.44,810267.727,48864,9329.79,39059,7454.86,69050,13173.02,69349,13241.08,101734,19424.49,90015,17179.89,203129,38834.64,224169,42848.04,99884,19077.29
591,600036.SH,20170427,17.3332,17.397,17.1691,17.3059,17.4244,-0.1185,-0.6801,345574.8,654130.103,48550,9183.84,32136,6083.07,59400,11244.15,63906,12097.79,153901,29132.38,113406,21466.6,89293,16903.39,137854,26088.28,-15695,-2931.3
590,600036.SH,20170428,17.4153,17.5429,17.3332,17.4426,17.3059,0.1367,0.7899,494596.93,945369.17,25623,4897.67,27840,5321.69,112110,21427.55,63119,12063.14,198365,37914,140318,26829.77,163350,31225.53,271878,51956.04,101353,19398.73
589,600036.SH,20170502,17.4517,17.5156,17.2694,17.3332,17.4426,-0.1094,-0.6272,277869.07,529881.14,44898,8557.52,19432,3708.52,39762,7577.16,45442,8674.19,103182,19681.05,95252,18190.23,93023,17740.28,121526,23132.61,60796,11610.23
588,600036.SH,20170503,17.315,17.3515,17.1873,17.2603,17.3332,-0.0729,-0.4206,180579.05,342113.79,20043,3794.44,13557,2567.18,62079,11754.91,22682,4297.93,58403,11067.53,73799,13981.84,41109,7792.22,72447,13723.56,6012,1148.17
