,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
1248,002405.SZ,20140123,98356,13827.86,102812,14461.81,111912,15744.28,114915,16169.72,74244,10481.11,68344,9626.32,35904,5035.74,34345,4831.15,9672,1372.39
1247,002405.SZ,20140124,90239,12948.54,94336,13545.04,99500,14280.48,104605,15017.75,72823,10463.27,67068,9634.54,28130,4052.76,24683,3547.71,26029,3763.07
1246,002405.SZ,20140127,79630,11427.42,77127,11081.3,80770,11596.2,84218,12096.44,46101,6631.6,48670,6985.93,9613,1383.32,6100,874.88,-2224,-288.26
1245,002405.SZ,20140128,70915,10172.62,74460,10706.32,77645,11151.95,86188,12389.74,56887,8185.71,59777,8586.63,18490,2674.08,3511,501.68,23771,3480.16
1244,002405.SZ,20140129,122923,18387.51,146095,21891.07,145750,21814.68,167842,25122.94,132823,19933.11,115126,17274.85,41512,6265.44,13945,2111.87,49514,7381.31
1243,002405.SZ,20140130,69940,10740.21,74203,11412.53,79070,12147.94,87052,13388.35,78027,12007.59,63676,9781.58,18973,2921.98,21079,3235.26,-6954,-1042.56
1242,002405.SZ,20140207,68741,10640.82,66783,10346.22,84142,13026.04,76580,11858.33,51634,7995.44,56223,8690,5862,908.55,10794,1676.29,1225,206.22
1241,002405.SZ,20140210,88281,14163.87,104294,16794.26,104225,16738.33,122288,19687.08,140139,22676.44,124052,20046.71,45262,7334.54,27272,4385.13,35813,5915.78
1240,002405.SZ,20140211,206809,35317.98,175005,29958.27,244319,41866.86,226493,38864.48,214772,36977.77,250884,43160,84370,14868.37,97887,17048.23,-46158,-7703.52
1239,002405.SZ,20140212,127103,20217.92,116073,18466.71,141531,22517.31,143247,22788.23,126209,20049.79,120792,19223.75,31485,5008.86,46215,7315.19,-42500,-6715.1
1238,002405.SZ,20140213,100291,16050.1,99639,15964.91,113398,18159.93,118969,19045.19,97824,15672.72,95166,15247.56,21911,3522.08,19652,3147.18,16748,2733.3
1237,002405.SZ,20140214,102646,15931.76,85865,13338.42,106354,16504.44,101776,15802.35,67006,10422.92,82167,12758.25,25342,3953.19,31539,4913.29,-8707,-1343.2
1236,002405.SZ,20140217,111525,18185.82,129892,21240.92,150174,24564.28,147459,24149.44,127157,20826.12,118543,19392.73,53550,8760.21,46511,7553.34,10072,1775.35
1235,002405.SZ,20140218,130851,22851.52,153050,26756.84,181195,31654.91,201131,35166.03,170514,29855.38,154622,27072.32,76233,13391.8,49989,8758.42,36898,6522.61
1234,002405.SZ,20140219,90106,15438.89,77876,13357.8,118903,20380.21,101691,17438.95,92140,15775.92,100744,17252.11,21731,3727.86,42569,7274.03,-21486,-3650.14
1233,002405.SZ,20140220,71201,12364.23,81426,14142.91,102641,17802.26,104451,18117.2,88284,15302.11,76290,13221.12,20443,3546.96,20401,3534.33,-5540,-927.75
1232,002405.SZ,20140221,64183,11003.67,58625,10067.51,60054,10296.7,66916,11490.27,48609,8339.37,47114,8063.59,7258,1248.34,7450,1266.72,5419,963.94
1231,002405.SZ,20140224,96424,15918.24,94077,15530.59,92932,15349.92,81270,13429.27,64690,10688.08,69588,11495.51,4689,776.73,13801,2277.59,-26305,-4328.84
1230,002405.SZ,20140225,85452,13796.03,75244,12152.69,94130,15203.31,91757,14808.41,89298,14379.42,93600,15046.72,16222,2599.52,24501,3970.46,-15223,-2444.37
1229,002405.SZ,20140226,50731,7911.45,52761,8240.06,67814,10569.25,65578,10233.33,52352,8179.22,54741,8535.35,15485,2440.95,13302,2092.13,-1696,-258.16
1228,002405.SZ,20140227,58088,9291.4,55437,8895.69,78924,12654.16,79958,12835.33,73458,11826.1,75759,12161.79,16317,2628.37,15632,2507.22,-23279,-3707.96
1227,002405.SZ,20140522,38577,6518.66,35273,5961.62,67434,11396.18,55567,9389.78,79668,13464.85,70486,11909.91,158983,26893.11,183337,31011.5,-80144,-13553.1
1226,002405.SZ,20140523,205442,36411.58,190603,33867.01,255035,45101.19,247533,43883.08,199304,35340.84,211963,37624.65,113218,20140.32,122900,21619.19,38484,7146.71
1225,002405.SZ,20140526,126601,22619.21,127748,22836.51,141596,25295.86,142321,25434.49,103775,18527.92,102545,18322.52,55138,9881.27,54495,9730.74,-18160,-3166.22
1224,002405.SZ,20140527,124201,22451.7,109391,19797.16,140293,25396.8,135837,24594.93,100039,18100.21,113302,20487.47,31478,5706.76,37481,6775.9,-19733,-3482.72
1223,002405.SZ,20140528,107121,19460.12,119106,21649.83,119300,21661.36,131808,23930.19,97860,17779.41,83730,15212.84,48662,8834.98,38300,6943,27034,4943.47
1222,002405.SZ,20140529,80293,14360.08,70244,12571.12,98213,17575.08,85316,15268.32,57779,10341.34,59668,10669.07,10608,1895.16,31664,5663.15,-35234,-6289.31
1221,002405.SZ,20140530,70517,12333.85,62474,10938.97,78585,13741.59,76418,13368.31,56390,9856.92,61776,10787.96,17252,3010.86,22076,3847.98,-17005,-2928.24
1220,002405.SZ,20140603,63632,11274.39,57367,10170.37,75622,13399.85,71367,12636.57,52147,9215.95,52438,9271.92,50378,8974.23,60607,10785.56,29970,5352.41
1219,002405.SZ,20140604,70071,12011.45,53891,9242.98,76406,13085.36,64397,11039.88,42743,7335.93,55498,9512.72,6160,1058.37,21593,3695.53,-28858,-4941.14
1218,002405.SZ,20140605,39659,6784.6,39156,6707.4,46088,7888.57,46844,8021.55,33404,5717.9,33432,5721.22,14480,2481.49,14199,2422.39,14430,2486.97
1217,002405.SZ,20140606,60410,10313.85,51274,8767.27,59101,10104.49,51502,8811.28,39911,6824.22,50127,8578.85,8181,1415.42,14701,2500.59,-15019,-2531.46
1216,002405.SZ,20140609,82337,13344.68,59975,9729.42,97595,15829.01,90915,14759.8,67880,11015.54,76003,12338.56,26197,4257.77,47117,7619.21,-32154,-5178.9
1215,002405.SZ,20140610,55745,8987.74,54034,8731.13,67746,10936.89,61727,9974.06,49023,7917.54,54913,8852.08,14612,2355.36,16453,2640.26,12599,2068.46
1214,002405.SZ,20140611,37254,6050.1,32841,5341.41,43706,7099.23,41636,6767.5,32811,5326.82,29537,4793.13,9676,1567.9,19432,3142,2423,405.03
1213,002405.SZ,20140612,59164,9823.22,71429,11870.17,66202,11004.03,74877,12449.75,44664,7410.43,46133,7652.84,32113,5353.76,9704,1618.68,30078,5017.69
1212,002405.SZ,20140613,46353,7759.35,41622,6969.34,50803,8507.04,46316,7755.94,33320,5580.16,34686,5806.04,8264,1385.61,16115,2700.84,-13615,-2277.74
1211,002405.SZ,20140616,45103,7645.18,50738,8603.26,55707,9441.95,56683,9605.64,39861,6758.33,42154,7149.83,15916,2702.49,7011,1189.21,10147,1734.12
1210,002405.SZ,20140617,67356,11121.31,43190,7151.16,68322,11289.3,52441,8679.86,38654,6384.01,51432,8499.25,22730,3737.26,49999,8201.61,-44310,-7297.4
1209,002405.SZ,20140618,38137,6176.12,34282,5562.62,42703,6930.05,40595,6593.57,32290,5241.99,39399,6385.94,8152,1322.75,7007,1128.8,-5510,-869.76
1208,002405.SZ,20140619,44653,7022.48,36860,5805.2,52863,8310.74,51322,8077.9,34991,5502.88,38516,6044.49,864,137.16,6673,1045.67,-19461,-3051.92
1207,002405.SZ,20140620,27209,4221.76,26109,4056.53,34396,5340.72,34433,5349.77,26531,4123.95,28504,4421.84,4930,765.16,4020,623.45,-2323,-351.78
1206,002405.SZ,20140623,26318,4149.31,27457,4333.43,38957,6141.3,39286,6195.36,32676,5150.41,25449,4015.44,2127,336.83,7886,1233.62,-5489,-863.92
1205,002405.SZ,20140624,28408,4557.48,35234,5655.96,37539,6026.69,41418,6647.73,36618,5886.12,32737,5260.52,23593,3787.04,16770,2693.12,10653,1711.08
1204,002405.SZ,20140625,28385,4476.72,21100,3328.88,30439,4800.59,30845,4865.43,21769,3435.23,23537,3713.11,2279,360.06,7390,1165.19,-10031,-1577.64
1203,002405.SZ,20140626,35303,5687.32,40159,6479.07,37871,6099.37,40387,6513.88,37390,6043.96,34601,5579.37,11804,1913.01,7220,1171.34,3339,533.37
1202,002405.SZ,20140627,29157,4717.18,28187,4564.29,32665,5287.41,34678,5613.79,24274,3932.7,23821,3855.23,7735,1254.01,7144,1157.99,-1950,-308.01
1201,002405.SZ,20140630,53011,8782.53,53182,8818.13,62867,10421.6,60254,9986.12,39423,6525.31,50308,8325.24,13262,2196.55,4818,796.5,13943,2318.8
1200,002405.SZ,20140701,36934,6136.41,34439,5726.47,39780,6612.45,41580,6911.56,26495,4405.24,26481,4399.29,1863,310.05,2574,426.82,-2248,-364.08
1199,002405.SZ,20140702,72913,12553.21,83879,14449.19,86357,14876.52,91526,15769.69,63117,10891.42,69524,11987.67,35598,6143.59,13058,2258.18,25395,4375.59
1198,002405.SZ,20140703,43634,7492.9,45874,7897.99,52738,9061.78,55292,9515.35,38769,6667.04,39324,6756.65,12824,2214.92,7477,1266.65,1100,224.17
1197,002405.SZ,20140704,52221,8855.04,37783,6414.52,53270,9040.53,46213,7847.78,31840,5417.21,33942,5761.71,6224,1057.78,25617,4346.56,-34650,-5880.59
1196,002405.SZ,20140707,52703,8937.06,50982,8674.72,68003,11544.51,66527,11317.42,45052,7665.59,50259,8533.78,12411,2123.94,10400,1745.19,5467,984.58
1195,002405.SZ,20140708,74583,13005.07,85102,14849.36,91895,16025.93,101824,17760.99,77665,13543.74,69347,12092.18,30341,5304.26,18210,3176.48,29004,5067.16
1194,002405.SZ,20140709,105588,18728.22,99848,17732.57,116298,20627.7,118005,20934.11,81400,14452.15,82318,14599.23,17570,3124.81,20685,3666.96,5177,970.3
1193,002405.SZ,20140710,59683,10247.26,48323,8298.07,66810,11479.62,60178,10340.55,41014,7055.44,50542,8690.04,5003,864.19,13467,2317.85,-26020,-4450.98
1192,002405.SZ,20140711,27825,4737.34,26836,4574.79,35266,6004.22,35772,6096.65,27904,4758.72,25283,4305.87,3517,601.62,6621,1124.58,-5378,-896.92
1191,002405.SZ,20140714,32424,5506.98,26261,4470.19,38352,6517.58,35002,5953.4,30409,5174.95,34197,5812.42,5183,884.05,10908,1847.55,-7052,-1176.22
1190,002405.SZ,20140715,48809,8281.93,35016,5958.04,51419,8731.07,46923,7983.35,35519,6027.31,40274,6822.02,1252,210.4,14787,2487.3,-22331,-3752.35
1189,002405.SZ,20140716,54661,8957.15,36045,5913.35,57623,9429.88,50915,8355.74,36901,6025.87,45009,7333.95,10965,1785.2,28181,4595.05,-35141,-5740.36
1188,002405.SZ,20140717,34584,5513.64,20991,3352.22,37678,6011.16,31175,4977.69,20329,3252.21,28338,4520.17,1269,200.47,13356,2127.41,-16033,-2549.36
1187,002405.SZ,20140718,25459,4044.65,17950,2854.37,33063,5255.71,27768,4416.52,24201,3850.16,35219,5598.32,3739,596.4,5525,877.71,-9224,-1466.39
1186,002405.SZ,20140721,33858,5429.81,31233,5023.29,36381,5838.97,40788,6548.62,31734,5105.59,29108,4672.34,4774,773.09,5618,903.23,6077,994.5
1185,002405.SZ,20140722,24742,4011.03,18827,3056.35,33121,5373.29,25218,4092.46,18154,2946.79,24878,4033.53,6726,1090.75,13820,2239.5,-891,-138.54
1184,002405.SZ,20140723,31724,5065.69,21038,3360.3,35136,5612.67,27547,4404.67,25159,4020.62,31710,5071.01,7933,1265.93,19656,3128.93,-8452,-1334.02
1183,002405.SZ,20140724,56559,8984.14,61561,9843.04,68923,10954.89,76427,12203.35,50205,8003.15,48030,7625.74,22746,3680.69,12416,1950.74,15343,2599.47
1182,002405.SZ,20140725,36845,5941.67,25945,4187.04,44465,7173.11,36933,5961.05,26663,4301,29434,4747.13,2296,371.2,17958,2891.76,-18094,-2909.96
1181,002405.SZ,20140728,48120,7811.22,44967,7317.91,60671,9858.16,57323,9321.51,58024,9448.96,53572,8711.76,24209,3957.97,35163,5725.14,-13865,-2251.91
1180,002405.SZ,20140729,58547,9766.58,65832,10991.62,73275,12234.97,72077,12039.13,58964,9856.74,54801,9151.71,15408,2579.27,13483,2255.1,14577,2451.27
1179,002405.SZ,20140730,60840,10312.95,55635,9441.35,74342,12606.38,70144,11897.57,45669,7746.54,52824,8950.96,3973,675.16,6221,1051.14,-5675,-948.62
1178,002405.SZ,20140731,42674,7271.09,46254,7885.3,54306,9250.58,54676,9318.49,32744,5583.37,30853,5254.62,7880,1346.12,5820,992.76,13478,2306.67
1177,002405.SZ,20140801,48895,8225.75,36978,6224.33,53125,8944.52,45311,7626.75,32150,5416.59,36525,6144.42,13923,2351.39,29278,4942.76,-9233,-1530.67
1176,002405.SZ,20140804,29085,4837.91,23745,3951.89,33024,5493.57,26549,4419.49,26961,4488.24,32626,5430.87,5770,960.49,11920,1977.95,-1404,-224.52
1175,002405.SZ,20140805,35995,6024.95,32587,5460.68,44982,7536.23,42192,7072.27,27419,4597.47,31901,5342.07,3038,511.9,4755,795.53,-1391,-212.92
1174,002405.SZ,20140806,62737,10743.94,69619,11944.49,83429,14294.37,86491,14841.03,57246,9834.06,63472,10881.21,30163,5189.14,13994,2394.79,31058,5369.84
1173,002405.SZ,20140807,57994,9878.21,43670,7453.34,61533,10482.43,55444,9459.87,42527,7266,46857,7992.76,6600,1139.7,22682,3860.39,-21005,-3544.22
1172,002405.SZ,20140808,32037,5398.33,26932,4541.64,41498,6993.38,39046,6583.06,24126,4070.14,30154,5082.86,2310,391.31,3839,645.6,-7975,-1339.94
1171,002405.SZ,20140811,44938,7701.86,56120,9631.92,63361,10853.26,70182,12041.01,46020,7902.48,49068,8434.56,30000,5179.25,8949,1529.35,39632,6829.4
1170,002405.SZ,20140812,46963,8114.22,39039,6747.19,56975,9846,51060,8825.2,37167,6422.22,45053,7783.37,8431,1457.5,14384,2484.19,-8027,-1378.26
1169,002405.SZ,20140813,45662,7796.9,36150,6180.88,52581,8981.29,47117,8054.38,31401,5367.82,30876,5276.01,7876,1333.92,23377,3968.67,-23222,-3945.82
1168,002405.SZ,20140814,65807,11482.76,74795,13058.26,83155,14508.66,89262,15579.66,61415,10718.61,55777,9742.49,29750,5209.05,20293,3538.67,23052,4049.03
1167,002405.SZ,20140815,62582,11083.96,65525,11610.43,87144,15444.09,84417,14960.82,58734,10414.76,58909,10442.98,20685,3672.84,20294,3601.42,27155,4831.22
1166,002405.SZ,20140818,59859,10775.37,66598,11996.66,82665,14882.44,86915,15652.94,62375,11223.55,55269,9936.4,17495,3150.56,13612,2445.92,11485,2087.27
1165,002405.SZ,20140819,58061,10359.22,46417,8284.16,76906,13720,69438,12389.95,37548,6695.66,46088,8220.54,8127,1449.55,18700,3329.78,-29742,-5299.57
1164,002405.SZ,20140820,73944,13308.64,77055,13897.48,94458,17020.77,90479,16313.29,70122,12654.45,67355,12147.94,19741,3569.33,23377,4194.48,-13409,-2353.5
1163,002405.SZ,20140821,52865,9307.75,40301,7100.64,53503,9425.8,51399,9054.09,47595,8386.02,52797,9301.92,6911,1216.65,16378,2879.57,-20377,-3579.09
1162,002405.SZ,20140822,101577,18946.99,142878,26737.46,155709,29185.45,204845,38510.46,140824,26432.68,167943,31729.29,226558,43329.36,109002,20917.26,-13047,-3256.62
1161,002405.SZ,20140825,113950,22562.69,94942,18814.94,170833,33864.11,145018,28760.36,142861,28344.79,176229,34948.98,50916,10135.89,62370,12383.2,-14458,-2765.83
1160,002405.SZ,20140826,96370,18661.9,86811,16836.57,131455,25464.29,126533,24531.43,93627,18154.77,92519,17945.12,24972,4856.04,40560,7823.87,-21789,-4142.23
1159,002405.SZ,20140827,116582,23531.39,118578,23926.05,170281,34400.35,180074,36386.47,151790,30720.75,146445,29635.16,52101,10553.62,45657,9258.43,41981,8476.97
1158,002405.SZ,20140828,71434,14320.84,64874,13009.76,101671,20394.01,85983,17250.92,65867,13218.09,70450,14136.42,12945,2597.55,30609,6133.39,-26426,-5273.32
1157,002405.SZ,20140829,53070,10697.52,50324,10154.38,82081,16556.22,79313,16001.38,66138,13341.78,69627,14042.28,12300,2488.58,14324,2886.07,-12738,-2535.43
1156,002405.SZ,20140901,66067,13544.11,63190,12971.81,104790,21492.97,100255,20573.29,90266,18507.55,93930,19276.52,30518,6296.12,34266,7019.12,-12235,-2460.17
1155,002405.SZ,20140902,76944,15880.41,77747,16056.7,127625,26352.4,124823,25790.1,104357,21564.53,115829,23925.89,42127,8710.96,32654,6735.6,30401,6344.6
1154,002405.SZ,20140903,66906,13838.05,59642,12345.26,102981,21304.84,94487,19556.98,86579,17922.16,97820,20243.42,20585,4268.37,25102,5187.77,-32493,-6683.08
1153,002405.SZ,20140904,85756,18333.5,94964,20316.66,125931,26923.11,139067,29752.22,108670,23256.21,118959,25431.53,80594,17307.57,47963,10319.99,48246,10402.75
1152,002405.SZ,20140905,53643,11565.52,46060,9941.33,81062,17492.84,82668,17845.11,66078,14258.41,76129,16428.33,36635,7924.02,32561,7026.01,5406,1200.03
1151,002405.SZ,20140909,49153,10761.16,50075,10976.21,88232,19318.82,88465,19382.3,80290,17612.15,89355,19575.5,53668,11827.77,43448,9585.89,1152,251.58
1150,002405.SZ,20140910,46046,9977.46,40478,8781.93,72368,15689.46,69820,15147.85,61128,13268.19,65551,14222.06,20557,4466.21,24251,5249.48,-14210,-3046.07
1149,002405.SZ,20140911,89385,18848.05,67248,14190.35,122410,25820.9,104065,21967.68,106171,22409.21,112319,23715.19,38721,8202.6,73055,15407.54,-57355,-12044.99
1148,002405.SZ,20140912,67700,14367.82,73100,15560.3,93819,19922.17,107369,22843.07,95386,20247.39,109179,23163.08,84729,18013.71,51986,10984.65,47108,10134.46
1147,002405.SZ,20140915,77280,17274.88,89289,19993.64,108844,24354.12,124390,27857.51,102719,22973.64,122573,27419.18,99285,22270.3,51876,11602.61,16143,3636.08
1146,002405.SZ,20140916,93472,21254.01,84070,19157.5,128834,29292.08,126735,28860.81,108692,24779.53,123478,28143.75,76297,17496.43,73010,16659.99,-46945,-10603.57
1145,002405.SZ,20140917,63584,14150.19,62177,13855.49,93512,20825.14,82132,18297.97,100905,22505.59,96175,21432.15,73118,16343.46,90635,20238.77,14596,3356.6
1144,002405.SZ,20140918,52656,11861.1,44342,10000.89,89288,20116.93,72537,16362,62454,14073.36,77720,17509.2,31673,7155.88,41471,9335.2,8951,2083.83
1143,002405.SZ,20140919,54912,12110.11,43742,9659.02,76933,16978.66,64411,14227.57,70018,15470.74,75785,16721.29,52680,11649.63,70606,15601.28,10249,2286.93
1142,002405.SZ,20140922,49380,10614.53,38358,8246.34,64140,13789.3,57540,12369.91,46726,10050.37,54510,11720.44,11957,2576.22,21796,4693.73,-25979,-5589.6
1141,002405.SZ,20140923,37347,8095.23,37337,8104.08,60309,13068.92,59203,12840.53,50970,11068.49,54791,11886.65,16512,3597.04,13807,2998.43,5506,1223.42
1140,002405.SZ,20140924,44099,9669.08,42056,9239.04,65761,14415.81,62816,13786.78,52546,11543.1,53734,11782.29,20612,4532.82,24412,5352.7,284,63.52
1139,002405.SZ,20140925,100231,23448.32,106062,24823.1,144307,33726.12,151635,35474.72,138540,32340.59,138973,32452.58,135001,31733.78,121409,28498.41,63600,15001.35
1138,002405.SZ,20140926,51661,12051.4,45757,10692.73,71283,16632.31,67606,15796,67860,15838.89,64716,15094.29,26824,6257,39549,9196.58,-17332,-3991.7
1137,002405.SZ,20140929,52230,12395.5,50571,12025.86,75504,17928.25,74879,17798.67,73504,17487.2,76996,18305.96,30625,7301.57,29417,6982.04,6803,1661.52
1136,002405.SZ,20140930,67733,16538.6,79589,19431.25,97030,23691.74,112864,27546.75,105778,25766.65,114372,27924.59,133923,32727.67,97639,23822.07,55358,13507.22
1135,002405.SZ,20141008,66020,16862.33,59217,15134.32,104986,26814.98,95419,24382.79,85356,21810.93,95104,24295.74,39417,10092.47,46038,11767.85,-14793,-3725.42
1134,002405.SZ,20141009,73383,19147.69,69053,18049.76,114555,29887.02,109439,28596.21,113161,29570.65,123626,32285.31,109593,28649.7,108574,28323.77,18368,4753.23
1133,002405.SZ,20141010,57132,14570.99,45776,11695.24,78769,20107.75,71373,18245.35,88528,22615.37,75278,19232.92,37822,9652.6,69823,17773.19,-35405,-8989.13
1132,002405.SZ,20141013,50248,12381.62,44012,10850.51,70890,17472.42,69915,17235.96,63916,15758.96,72633,17894.03,41322,10165.93,39817,9798.42,-15139,-3690.03
1131,002405.SZ,20141014,42109,10467.11,35496,8836.64,58716,14614.59,52456,13060.18,57423,14305.85,66896,16651.86,21115,5264.98,24514,6103.84,-14835,-3663.27
1130,002405.SZ,20141015,52121,12693.51,46593,11378.77,70632,17213.45,66620,16276.85,67856,16538.32,79340,19320.64,27560,6723.43,25616,6192.46,-5017,-1119.33
1129,002405.SZ,20141016,68799,16549.1,45664,10982.75,87994,21190.44,74656,17958.63,77364,18612.84,81815,19667.17,17614,4219.31,49635,11963.13,-36188,-8740.18
1128,002405.SZ,20141017,47908,11153.91,39499,9207.33,66540,15492.81,58397,13610.67,55736,12979.66,57588,13416.35,14944,3470.24,29644,6862.28,-25956,-6005.94
1127,002405.SZ,20141020,46705,11180.01,44821,10724.24,59612,14249.56,58677,14032.55,48438,11572.45,53854,12867.09,13643,3253.05,11046,2631.19,6429,1550.19
1126,002405.SZ,20141021,42417,10170.54,32180,7726.79,57108,13704.03,48034,11531.55,37832,9099.4,47799,11469.87,6855,1641.17,16198,3886.95,-7881,-1861.65
1125,002405.SZ,20141022,41884,9880.43,31671,7503.56,55335,13076.01,45678,10820.2,40596,9594.74,47685,11256.99,9291,2208.24,22071,5178.67,-20330,-4732.79
1124,002405.SZ,20141023,63655,14269.84,42638,9575.05,93733,20992.49,73557,16494.26,80078,17898.46,68737,15405.94,40279,8964.13,92814,20649.66,-43679,-9793.28
1123,002405.SZ,20141024,26487,5887.96,23496,5226.83,39615,8808.47,36532,8129.13,32116,7148.07,33657,7490.24,8397,1877.9,12930,2876.2,-368,-59.6
1122,002405.SZ,20141027,29935,6716.62,31564,7092.56,46415,10417.6,45852,10284.06,37768,8479.09,35442,7957.86,7706,1718.42,8967,1997.26,7290,1655.84
1121,002405.SZ,20141028,45215,10586.05,48156,11278.62,66998,15690.32,69890,16365.5,54769,12827.47,63790,14933.85,38586,9033.34,23734,5559.21,35303,8262.41
1120,002405.SZ,20141029,53085,12598.22,43058,10227.63,80935,19214.3,65798,15627.71,56525,13427.34,64047,15217.97,19794,4693.05,37435,8859.6,-23744,-5612.62
1119,002405.SZ,20141030,50838,12181.93,44749,10733.82,73387,17580.95,65160,15621.23,46260,11072.01,48718,11656.24,11753,2834.57,23612,5658.17,-7580,-1792.76
1118,002405.SZ,20141031,63993,14771.21,47418,10960.83,88422,20404.71,71435,16514.28,66349,15331.35,67855,15666.41,25481,5858.75,57537,13224.49,-32498,-7487.28
1117,002405.SZ,20141103,41822,9720.69,50045,11671.95,56117,13041,67765,15786.27,62902,14658.97,56697,13195.42,31070,7280.22,17405,4047.24,16496,3908.71
